[Header]
; Copyright (c) 2003-2013, Quantum Design, Inc. All rights reserved.
FILEOPENTIME, 1711665277.201679, 03/28/2024, 15:34:37 PM
BYAPP, MultiVuDataFile Python class
TITLE, Hallbar data
DATATYPE, COMMENT,1
DATATYPE, TIME,2
TIMEMODE, SECONDS, RELATIVE
STARTUPGROUP, All
STARTUPAXIS, X, 2, LINEAR, AUTO
[Data]
"Comment","Time Stamp (sec)","Time","Temperature","Field","Chamber Status","Resistance"
,1711667347.486956,753,5.0,-31958.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667348.718911,754,5.0,-31934.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667349.941103,755,5.0,-31910.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667351.170981,756,5.0,-31886.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667352.398859,757,5.0,-31862.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667353.617855,758,5.0,-31838.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667354.849075,759,5.0,-31814.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667356.084848,760,5.0,-31790.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667357.308799,761,5.0,-31766.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667358.542923,762,5.0,-31742.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667359.776742,763,5.0,-31718.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667361.006732,764,5.0,-31694.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667362.230297,765,5.0,-31670.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667363.457769,766,5.0,-31646.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667364.691636,767,5.0,-31628.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667365.924851,768,5.0,-31604.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667367.158717,769,5.0,-31580.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667368.383903,770,5.0,-31556.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667369.615853,771,5.0,-31532.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667370.837048,772,5.0,-31508.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667372.070977,773,5.0,-31484.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667373.304946,774,5.0,-31460.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667374.535923,775,5.0,-31436.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667375.773828,776,5.0,-31412.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667376.993202,777,5.0,-31388.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667378.210956,778,5.0,-31364.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667379.434568,779,5.0,-31340.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667380.657871,780,5.0,-31316.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667381.886874,781,5.0,-31292.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667383.114937,782,5.0,-31268.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667384.341791,783,5.0,-31244.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667385.564773,784,5.0,-31226.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667386.793974,785,5.0,-31202.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667388.016143,786,5.0,-31178.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667389.23999,787,5.0,-31154.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667390.475512,788,5.0,-31130.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667391.708019,789,5.0,-31106.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667392.930108,790,5.0,-31082.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667394.157079,791,5.0,-31058.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667395.391901,792,5.0,-31034.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667396.61594,793,5.0,-31010.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667397.835709,794,5.0,-30986.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667399.066925,795,5.0,-30962.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667400.301405,796,5.0,-30938.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667401.535978,797,5.0,-30914.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667402.76949,798,5.0,-30890.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667403.990577,799,5.0,-30872.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667405.212705,800,5.0,-30848.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667406.433342,801,5.0,-30824.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667407.661657,802,5.0,-30800.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667408.892638,803,5.0,-30776.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667410.12803,804,5.0,-30752.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667411.360128,805,5.0,-30728.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667412.591806,806,5.0,-30704.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667413.822123,807,5.0,-30680.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667415.038107,808,5.0,-30656.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667416.271282,809,5.0,-30632.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667417.504651,810,5.0,-30608.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667418.736949,811,5.0,-30584.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667419.972817,812,5.0,-30560.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667421.200855,813,5.0,-30536.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667422.422967,814,5.0,-30512.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667423.644699,815,5.0,-30488.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667424.876468,816,5.0,-30470.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667426.10512,817,5.0,-30446.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667427.328883,818,5.0,-30422.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667428.560935,819,5.0,-30398.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667429.795965,820,5.0,-30374.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667431.028133,821,5.0,-30350.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667432.257236,822,5.0,-30326.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667433.488063,823,5.0,-30302.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667434.715904,824,5.0,-30278.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667435.945203,825,5.0,-30254.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667437.177186,826,5.0,-30230.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667438.409916,827,5.0,-30206.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667439.639941,828,5.0,-30182.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667440.868216,829,5.0,-30158.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667442.104996,830,5.0,-30134.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667443.330539,831,5.0,-30110.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667444.55442,832,5.0,-30086.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667445.783892,833,5.0,-30062.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667447.015292,834,5.0,-30038.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667448.243029,835,5.0,-30014.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667449.479029,836,5.0,-29990.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667450.70301,837,5.0,-29972.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667451.934044,838,5.0,-29948.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667453.15832,839,5.0,-29924.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667454.386749,840,5.0,-29900.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667455.620993,841,5.0,-29876.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667456.852961,842,5.0,-29852.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667458.086081,843,5.0,-29828.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667459.317072,844,5.0,-29804.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667460.543024,845,5.0,-29780.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667461.763992,846,5.0,-29756.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667462.998754,847,5.0,-29732.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667464.224932,848,5.0,-29708.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667465.453455,849,5.0,-29684.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667466.686935,850,5.0,-29660.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667467.906394,851,5.0,-29636.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667469.138866,852,5.0,-29612.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667470.364759,853,5.0,-29594.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667471.591106,854,5.0,-29570.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667472.819431,855,5.0,-29546.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667474.048714,856,5.0,-29522.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667475.270664,857,5.0,-29498.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667476.49323,858,5.0,-29474.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667477.718745,859,5.0,-29450.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667478.943975,860,5.0,-29426.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667480.178413,861,5.0,-29402.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667481.41167,862,5.0,-29378.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667482.638735,863,5.0,-29354.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667483.859072,864,5.0,-29330.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667485.082059,865,5.0,-29306.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667486.314641,866,5.0,-29282.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667487.539484,867,5.0,-29258.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667488.774629,868,5.0,-29240.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667489.995549,869,5.0,-29216.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667491.227702,870,5.0,-29192.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667492.460827,871,5.0,-29168.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667493.681126,872,5.0,-29144.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667494.906322,873,5.0,-29120.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667496.131182,874,5.0,-29096.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667497.363843,875,5.0,-29072.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667498.598988,876,5.0,-29048.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667499.834269,877,5.0,-29024.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667501.063236,878,5.0,-29000.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667502.284427,879,5.0,-28976.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667503.510655,880,5.0,-28952.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667504.74139,881,5.0,-28928.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667505.969185,882,5.0,-28904.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667507.200138,883,5.0,-28880.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667508.43014,884,5.0,-28862.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667509.655845,885,5.0,-28838.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667510.882974,886,5.0,-28814.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667512.112697,887,5.0,-28790.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667513.336957,888,5.0,-28766.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667514.556224,889,5.0,-28742.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667515.775199,890,5.0,-28718.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667517.006972,891,5.0,-28694.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667518.240993,892,5.0,-28670.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667519.457202,893,5.0,-28646.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667520.691875,894,5.0,-28622.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667521.914918,895,5.0,-28598.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667523.138598,896,5.0,-28574.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667524.366236,897,5.0,-28550.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667525.588688,898,5.0,-28526.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667526.818653,899,5.0,-28508.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667528.048779,900,5.0,-28484.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667529.277907,901,5.0,-28460.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667530.496737,902,5.0,-28436.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667531.71585,903,5.0,-28412.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667532.943791,904,5.0,-28388.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667534.166955,905,5.0,-28364.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667535.394911,906,5.0,-28340.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667536.619948,907,5.0,-28316.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667537.845908,908,5.0,-28292.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667539.066944,909,5.0,-28268.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667540.297811,910,5.0,-28244.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667541.531103,911,5.0,-28220.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667542.752001,912,5.0,-28196.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667543.974679,913,5.0,-28172.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667545.210008,914,5.0,-28154.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667546.445704,915,5.0,-28130.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667547.669902,916,5.0,-28106.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667548.905182,917,5.0,-28082.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667550.13533,918,5.0,-28058.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667551.351053,919,5.0,-28034.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667552.573956,920,5.0,-28010.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667553.810829,921,5.0,-27986.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667555.036234,922,5.0,-27962.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667556.269657,923,5.0,-27938.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667557.495959,924,5.0,-27914.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667558.727819,925,5.0,-27890.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667559.953942,926,5.0,-27866.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667561.178398,927,5.0,-27842.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667562.407867,928,5.0,-27818.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667563.632915,929,5.0,-27794.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667564.858994,930,5.0,-27770.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667566.092646,931,5.0,-27752.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667567.312773,932,5.0,-27728.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667568.534125,933,5.0,-27704.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667569.756905,934,5.0,-27680.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667570.990468,935,5.0,-27656.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667572.220914,936,5.0,-27632.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667573.44693,937,5.0,-27608.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667574.67445,938,5.0,-27584.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667575.907984,939,5.0,-27560.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667577.134497,940,5.0,-27536.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667578.369084,941,5.0,-27512.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667579.598915,942,5.0,-27488.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667580.83281,943,5.0,-27464.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667582.053443,944,5.0,-27440.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667583.278899,945,5.0,-27416.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667584.511737,946,5.0,-27392.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667585.739817,947,5.0,-27368.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667586.961874,948,5.0,-27344.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667588.186274,949,5.0,-27320.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667589.410767,950,5.0,-27302.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667590.629817,951,5.0,-27278.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667591.849905,952,5.0,-27254.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667593.076036,953,5.0,-27230.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667594.301697,954,5.0,-27206.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667595.530201,955,5.0,-27182.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667596.764741,956,5.0,-27158.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667597.996505,957,5.0,-27134.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667599.230072,958,5.0,-27110.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667600.452067,959,5.0,-27086.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667601.683224,960,5.0,-27062.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667602.915812,961,5.0,-27038.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667604.151839,962,5.0,-27014.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667605.37243,963,5.0,-26990.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667606.602982,964,5.0,-26972.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667607.836097,965,5.0,-26948.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667609.061218,966,5.0,-26924.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667610.295826,967,5.0,-26900.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667611.519853,968,5.0,-26876.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667612.740827,969,5.0,-26852.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667613.96197,970,5.0,-26828.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667615.188914,971,5.0,-26804.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667616.406121,972,5.0,-26780.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667617.632902,973,5.0,-26756.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667618.867114,974,5.0,-26732.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667620.102127,975,5.0,-26708.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667621.336718,976,5.0,-26684.0,Purged and Sealed,(50.0, 'Call was successful')
,1711667622.557972,977,5.0,-26660.0,Purged and Sealed,(50.0, 'Call was successful')
